SMILES,Vina
CC(C)NCC(COC1=CC=C(C=C1)CCNC(=O)NC(C)C)O,-5.9
C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)NC2=NC=CS2,-5.9
C1C(=O)N(C2=CC=CC=C2O1)CC(=O)N,-5.9
CC(C)CCNCC1COC2=CC=CC=C2O1,-5.9
CCCC(C(=O)O)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,-5.9
C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3,-5.9
C1=CC=C2C(=C1)NC3=CC=CC=C3S2,-5.9
C1CCC2=C(C1)C3=CC=CC=C3C2=O,-5.9
C1=CC=C(C=C1)C(CNC2=CC=CC=N2)O,-5.9
CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C,-5.9
CC(C)(C)C(=O)OCC(=O)C1=CC=CC=C1,-5.9
CN(CC1=CN=CC=C1)C(=O)C(CO)C2=CC=CC=C2,-5.9
C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,-5.9
CN1C(=CN=C1CSC2=CC=CC=N2)[N+](=O)[O-],-5.9
CCCCCCCN1C(=CSC1=CC=C(C=CC2=[N+](C(=CS2)C)CCCCCCC)C3=[N+](C(=CS3)C)CCCCCCC)C.[I-].[I-],-5.9
C1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F,-5.9
CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC,-5.9
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,-5.9
CCC(=O)OC1(CCN(CC1)CCC2=CC=CC=C2)CC#C,-5.9
CCC(=O)N(C1=CC=CC=N1)C(C)CN2CCCCC2,-5.9
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,-5.9
C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])C2=CNC=C2Cl,-5.9
CC(=NNC(=O)C1=CC=NC=C1)C(=O)O,-5.9
CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O,-5.9
CC(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(CCl)OC(=O)C)OC(=O)C,-5.9
CCC1(C(=O)NC(=O)NC1=O)C2=CC3CCC(C3)C2,-5.9
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,-5.9
CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,-5.9
CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,-5.9
C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+],-5.9
CC1C2CC(C=CC(=CCC(C=CC(=CC(C(C1=O)(C(=O)O2)C)NC(=O)C(=O)C)C)O)C)OC(=O)C,-5.9
CCN(CC)CCCCCCNC1=CC(=CC2=C(C=CN=C12)C)OC,-5.9
CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,-5.9
CCCCCCCCCCCCCCCCCC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,-5.9
CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=NNC(=O)C4=CC=NC=C4)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=NNC(=O)C4=CC=NC=C4)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,-5.9
C1=CC=C2C(=C1)C3=C(C=N2)N=CN=N3,-5.9
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,-5.9
CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCOC(=O)C(C)C)SSC(=C(C)N(CC2=CN=C(N=C2N)C)C=O)CCOC(=O)C(C)C)C,-5.9
CC(=O)NC1=CC=C(C=C1)OC(=O)C(CCSC)NC(=O)C,-5.9
CNC1CC2=C3C(=CC=C2)NC(=O)N3C1,-5.9
CN1C(=NN(C1=S)C)C2=CC(=CC=C2)F,-5.9
C1CCC2=NC3=CC=CC=C3C(=C2C1)N,-5.9
CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,-5.9
C1CS(=O)(=O)NCN1CN2CCS(=O)(=O)NC2,-5.9
C1CC2(CCN(C2)C3=CN=CC=C3)NC1,-5.9
CC(C)(C)C1=CSC(=N1)N2CCN(CC2)C,-5.9
CC(=CCCC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C)C,-5.9
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,-5.9
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,-5.9
CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,-5.9
CCN(CC)CCSC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,-5.9
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,-5.9
CCOC1=C(C=C2C(=C1)C=C(S2)C(=O)O)OCC,-5.9
C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,-5.9
CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,-5.9
C1=CC=C2C(=C1)[N+](=C(N=[N+]2[O-])N)[O-],-5.9
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O,-5.9
CCC1(CNC(=S)C2=CC=CC=C21)C3=CC=CC=C3,-5.9
CN=C1N(C(CS1)(C2=CC(=C(C=C2)Cl)S(=O)(=O)N)O)C,-5.9
CC1=CC=CC=C1OCC(CN2CCC=CC2)O,-5.9
CCN(CCCCCC(C)(C)F)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,-5.9
C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,-5.9
CCOC1=CC(=C(C=C1C(=O)CCC(=O)O)OCC)OCC,-5.9
CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,-5.9
COC1=CC(=CC(=C1OC)OC)C(=O)N2CCCCCCC2,-5.9
CC1(CCCN1C(=O)CN)C(=O)NC(CCC(=O)O)C(=O)O,-5.9
CN1C2CCC1C(C(C2)C3=CC=C(C=C3)Cl)CN(CCNCCS)CCS,-5.9
CC[N+]1(CCCC1)CCOC(=O)C2=CC(=C(C(=C2)OC)OC)OC,-5.9
CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)OC(C)C)O)O,-5.9
CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)O)O)O,-5.9
CC(C)(C)C(=O)C(CN1C=CN=C1)OC2=C(C=C(C=C2)Cl)Cl,-5.9
COC1=C(C=CC(=C1)C(=S)N2CCOCC2)O,-5.9
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,-5.9
COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)O)CC(=O)O)CC(=O)O,-5.9
CC1=CC(=C(C=C1C)O)C2CC3CCC2(C3(C)C)C,-5.9
CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,-5.9
CC(=O)NC1=NN=C(S1)S(=O)(=O)N,-5.8
CC(=O)OC1=C(C=C(C=C1)OC2=C(C=C(C=C2I)C(=O)O)I)I,-5.8
CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,-5.8
CC1=C(SC=[N+]1CCCCCCCCCCCC[N+]2=CSC(=C2C)CCO)CCO,-5.8
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,-5.8
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NNC(=O)CCCCCN6C(=O)C=CC6=O)CO)O)N)O,-5.8
CCN(CC)CCNC(=O)C1=C(C=C(C=C1)Cl)OCC=C,-5.8
CCN1N=C(N=N1)C2=CCCN(C2)C,-5.8
C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,-5.8
CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N(C)C.OS(=O)(=O)O,-5.8
C1C(OC(=N1)N)C2=CC=CC=C2,-5.8
CCN(CC)CCC1(C2=CC=CC=C2OC1=O)C3=CC=CC=C3,-5.8
CCCCCCCCCCCCC(CCCN(C)CCC1=CC(=CC=C1)OC)(C#N)C2=CC(=CC=C2)OC,-5.8
COC1=CC=C(C=C1)C(=O)N2CCCC2=O,-5.8
CC(CCNCCCCNC(=O)OCC(=O)NCCCCCCN=C(N)N)N,-5.8
C1CCN(CC1)CC(CON=C(C2=C[N+](=CC=C2)[O-])Cl)O,-5.8
CC(CO)(C1=CC=CC=C1)C(=O)OC2CC3CCC(C2)N3C,-5.8
C1=CC(=C(C=C1Cl)N)C(=O)CC(C(=O)O)N,-5.8
C1CC2CCC1CN(C2)S(=O)(=O)C3=CC=C(C=C3)N,-5.8
C1CN2CCNCC2C3=CC=CC=C31,-5.8
C1=CC(=CC=C1C(C(CO)NC(=O)CN=[N+]=[N-])O)[N+](=O)[O-],-5.8
CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,-5.8
CC(C)(CCCCCC(CCCCCC(C)(C)C(=O)O)O)C(=O)O,-5.8
CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,-5.8
CCOP(=S)(OCC)SCC1=NC2=C(O1)C(=CC(=C2)Cl)Cl,-5.8
CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2,-5.8
C1=CC=C(C=C1)COC(=O)C2=CN=CC=C2,-5.8
C1=CC=C(C=C1)CC2=CC(=O)NC(=S)N2,-5.8
C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2.C1=CC=C2C=C(C(=CC2=C1)C(=O)O)[O-],-5.8
C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2,-5.8
CCCN(C1=CC=NC=C1)N2C=CC3=CC=CC=C32,-5.8
CCCC(=O)OCCC(=C(C)N(CC1=CN=C(N=C1N)C)C=O)SSC(=C(C)N(CC2=CN=C(N=C2N)C)C=O)CCOC(=O)CCC,-5.8
COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCC(C5CC5)OP(=O)(O)O,-5.8
CCN(CC)CCCOC(=O)C1(CC2CCC1C2)C3=CC=CC=C3,-5.8
CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,-5.8
COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC,-5.8
CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O,-5.8
CC1=NC2=NC=NN2C3=C1CCN3C(C)(C)C,-5.8
CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,-5.8
C1=CC=C(C=C1)CNC(=O)OCCO,-5.8
CCCCN(CCCC)CCNC1=NC(=NO1)C2=CC=CC=C2,-5.8
CCC(C1=CC=C(C=C1)CC(C)C)C(=O)O,-5.8
CCCCOC(=O)C1=CC(=O)CC(O1)(C)C,-5.8
CC(C(C1=C(C=CC(=C1)OC)OC)O)NC(C)(C)C,-5.8
CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,-5.8
CCCC1=CC(=C(C(=C1)O)C2C=C(CCC2C(=C)C)C)O,-5.8
COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCC(=O)O,-5.8
CCCCNC1=C2C=NN(C2=NC=C1C(=O)OCC)CC,-5.8
C1=CC=C(C(=C1)C(CN2N=CN=N2)OC(=O)N)Cl,-5.8
CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O,-5.8
C1CC1N=C2NC(=O)C(O2)C3=CC=CC=C3,-5.8
CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C,-5.8
CC1=CC(=C(C(=C1)O)C2CCCCC2)C,-5.8
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,-5.8
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,-5.8
CC1=C(C(=CC=C1)C(C)C2=NC=CN2)C,-5.8
CCC(CC)COC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(C)C,-5.8
CCCC1(CC2=CC=CC3=C2N1CC3)C4=NCCN4,-5.8
CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])O)O)O,-5.8
CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(=C)CN(C)C,-5.8
C1=C(NC(=O)C2=C1NC=N2)N,-5.8
CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,-5.8
C1=C(C=C(C(=C1Br)O)Br)CC(C(=O)O)N,-5.8
C1C[N+]2(CCN1C(=O)CCBr)CC[N+]3(CCN(CC3)C(=O)CCBr)CC2,-5.8
CCN(CC)CCOC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,-5.8
C1=C(C=C(C(=C1I)O)I)CC(C(=O)O)N,-5.8
CCCCCCCCCCCC(=O)N(C)CC[N+](C)(C)CC(=O)NC1=CC=CC=C1,-5.8
C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3,-5.8
CCC(=O)C1(CCN(CC1)CCOCCO)C2=CC=CC=C2,-5.8
CCOCCOC(=O)C1=NC2=C(O1)C=CC(=C2)Cl,-5.8
C1CN(CCN1)C2=C3C(=CC=C2)OCCO3,-5.8
C1=CC(OC1CO)N2C=C(C(=NC2=O)N)F,-5.8
CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC,-5.8
C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,-5.8
CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,-5.8
CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,-5.8
CCCCNCC1COC2=C(O1)C(=CC=C2)OCC,-5.8
CCOC1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N,-5.8
CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,-5.8
CC1=C(N=CN1)CSCCN=C(NCC#C)NC#N,-5.8
CCOC(=O)C(C)(CC1=CC(=C(C(=C1)I)OC2=CC(=C(C(=C2)I)O)I)I)N,-5.8
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,-5.8
CC(C)C(CCCN(C)CCC1=CC(=CC=C1)C(=O)OC)(C#N)C2=CC(=C(C=C2)OC)OC,-5.8
CN1C(=CN=C1[N+](=O)[O-])COP(=O)(NCCBr)NCCBr,-5.8
C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N,-5.8
C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,-5.8
CCC(C1=CC=CC=C1)(C(=O)NCCN(CC)CC)C(=O)OCC,-5.8
CC1C(OCC(=O)N1)C2=CC=CC=C2,-5.8
CC(C)C1=CC=CC=C1OCC2=NCCN2,-5.8
CCC1(CC2=C(C1)C=C(C=C2)F)C3=CN=CN3,-5.8
CCN(CC)CCNC(=O)C1=C(C=C(C=C1)C(F)(F)F)OCC=C,-5.8
C1=CC(=CC=C1C2=NC=C(N2CCO)[N+](=O)[O-])F,-5.8
CCOC(=O)C1=CN=CN1C(C)C2=CC=C(C=C2)F,-5.8
C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O,-5.8
C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,-5.8
C1CCCNC(CC1)CN=C(N)N,-5.8
CN1CCC2=CC3=C(C(=C2C1)OC)OCO3,-5.8
CC1=CC(=O)OC2=C1C=CC(=C2)O,-5.8
CC(C)CC1=CC=C(C=C1)CC(=O)O,-5.8
CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)O,-5.8
CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl,-5.8
CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCC2,-5.8
C1CC2=C(C1)C(=CC=C2)NC3=NCCN3,-5.8
CN1C=C2C(=N1)C=CC=C2NC3=NCCN3,-5.8
COC1=CC2=C(C=C1)NC=C2C(CN)C(=O)OC,-5.8
CN1C2CCC1C(C(C2)C3=CC=C(C=C3)I)C(=O)OC,-5.8
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NCC(=O)NC)I,-5.8
CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O,-5.8
CCC(CC1=C(C(=C(C=C1I)I)O)I)C(=O)O,-5.8
CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCCCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,-5.8
CNC(=O)C(CO)NC(=O)C1=C(C(=C(C(=C1I)NC(=O)COC)I)C(=O)O)I,-5.8
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NCCO)I,-5.8
CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)O)I)I,-5.8
CC(C)NCC(C1=CC(=C(C=C1)O)O)O,-5.8
CCCCCCCCCCCC[N+]1=C(C=C(C2=CC=CC=C21)N)C,-5.8
CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SCC(C(=O)NCC(=O)O)N,-5.8
CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,-5.8
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,-5.8
C1=CC=C(C=C1)S(=O)(=O)NCCC2=CC=C(S2)OCC(=O)O,-5.8
C1=CC(=CC=C1C(=O)OCC(CO)O)N,-5.8
C1C2C(C(S1)CCC=CC(=O)O)NC(=O)N2,-5.8
CCCCCC=CCC=CCCCCCCCC(=O)NC(C)C1=CC=CC=C1,-5.8
CC(C)CNCCOC(=O)C1=CC(=CC=C1)N,-5.8
CC1CC(CCCN1C)(C2=CC=CC=C2)C(=O)OC,-5.8
CN1C2=CC=CC=C2C(=C1O)N=NC(=S)N,-5.8
COC1=CC=CC=C1OCC(COC(=O)N)O,-5.8
CCCCCC1CC(NC1)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl,-5.8
CC1=C(C2=CC=CC=C2C(=C1)N(CCCl)CCCl)OC,-5.8
COC1=CC(=C(C(=C1)OC)C(=O)OCCN2CCOCC2)OC,-5.8
CC(C1=CC=CC=C1)(C2=CC=CC=C2)OCCN(C)C,-5.8
CNC(=NC)CC1=CC2=CC=CC=C2C=C1,-5.8
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3SCCS3,-5.8
COC1=NC=C(C=C1)C(=O)N2CCCC2=O,-5.8
C1COCCN1CCN2C=NC=C2[N+](=O)[O-],-5.8
C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],-5.8
C1CCC2=C(C1)C(=C3CCCCC3=N2)N,-5.8
CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCO)SSCCC(CCCCC(=O)OC)SC(=O)C)C,-5.8
CCCCCCCCCCCCCCOC1=CC=C(O1)C(=O)OCC(=O)N(C)CC(=O)OCC,-5.8
C1CC(=O)C(C(=O)C1)C(=S)NC2=CC=C(C=C2)Cl,-5.8
CCCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,-5.8
CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,-5.8
CC(CC1=CC=CC=C1)[N+](C)(CC2=CC=CC=C2)[O-],-5.8
CC[N+](C)(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CS2)O,-5.8
CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,-5.8
CC(C)NCC(COC1=CC=C(C=C1)CCNC(=O)OC)O,-5.8
CC(C)(CO)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)CO)O)O,-5.8
CCCCNC(=O)C1=C(C=CC(=C1)N)OCC#C,-5.8
CCCCC(C=C(C)C=CC=CC(=O)N1CCCC1=O)O,-5.8
C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,-5.8
CN1CCN(CC1)C(=O)C2CCCCC2,-5.8
CCOC1=CC=C(C=C1)NC(=NC2=CC=C(C=C2)OCC)C,-5.8
CCC(C1=CC=CC=C1)C(=O)NC(=O)N,-5.8
CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,-5.8
CCC1(C(=O)NC(=O)CS1)C2=CC=CC=C2,-5.8
CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2,-5.8
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,-5.8
CCCCC(C)CC(C=CC1C2CC(CC2CC1O)CCOCC(=O)OC)O,-5.8
C1=CC=C(C=C1)CCCCCCCCC2=CC=CC=C2C(C(C(=O)O)O)SCCC(=O)O,-5.8
CC(CC1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,-5.8
C1=CC=C2C(=C1)NC(=N2)CCC(=O)O,-5.8
CC(C)(C(=O)OCCN1CCOCC1)OC2=CC=CC=C2,-5.8
CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,-5.8
C1=CC(=CN=C1)NC(=O)CCCCCCC(=O)NO,-5.8
CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2,-5.8
CC1C(OCC(N1)(C)C)(C2=CC(=CC=C2)Cl)O,-5.8
CC(C)(C1=C(C=C2C=C(C=CC2=N1)Cl)N)O,-5.8
CCN(CC)CC(C)OC(=O)C1CCCCC1(C2CCCCC2)O,-5.8
COC1=CC(=CC(=C1OC)OC)C(=O)C=CN2CC=CC2,-5.8
CCCC(=O)OC1C(CC(OC1OC2C(C(CC(=O)OC(C(C3C(O3)(C=CC(=O)C(CC2CC=O)C)C)C)CC)O)C)C)N(C)C,-5.8
CC(=O)NC(=O)C1=CC=CC=C1O,-5.8
C1=CC(=CC=C1CC2=C(N=C(C=C2)N)N)F,-5.8
CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,-5.8
C1CCN2C(C1)C34CC2C=CC3=CC(=O)O4,-5.8
CC(=O)NC(CCSC(=O)C(C)(C)OC1=CC=C(C=C1)Cl)C(=O)O,-5.8
CC(C)COC(=O)OCN1C(=O)CN(CC1=O)CCN2CC(=O)N(C(=O)C2)COC(=O)OCC(C)C,-5.8
CCCCCCCCC=CCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O,-5.8
CCCCCCCCCCCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O,-5.8
CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,-5.8
C1CC12CCN(CC2)CCN=C(N)N,-5.8
CC(C)N(CCON=C1CCCCCC1=CC2=CC=CC=C2)C(C)C,-5.8
COP(=O)(OC)OC(=CCl)C1=CC(=C(C=C1Cl)Cl)Cl,-5.8
CCS(=O)(=O)C1=CC=C(C=C1)C=NNC(=S)N,-5.8
CC(C(=O)NC1(CCC2C1C2C(=O)O)C(=O)O)N,-5.8
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)C#N,-5.8
CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,-5.8
CCCCCCCCCCCCCCCCCC(=O)NCCCCON1C(=NC2=C1C3=CC=CC=C3N=C2N)CCCC,-5.8
C1CC(C2=CC=CC=C2C1)C3=NCCN3,-5.8
C1=CC(=CC=C1N)S(=O)(=O)C2=CN=C(S2)N,-5.8
CCN(CC)CCOC(=O)CC1=CC(=C(C(=C1)I)OC2=CC(=C(C=C2)OC)I)I,-5.8
CN(C)CCCN1C2=C(C=CC3=CC=CC=C31)SC=C2,-5.8
CC1(CC1)N=C2NC3=C(SC(=C3)Cl)S(=O)(=O)N2,-5.8
C1CN=C(N1)SC2=CNC3=CC=CC=C32,-5.8
CC(C)CCOC1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)OCCC(C)C,-5.8
CCC(CC)N1C2=NC(=CN=C2NC1=O)C#C,-5.8
C1=NC2=C(N1CC(CO)CO)N=C(NC2=O)N,-5.8
C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-],-5.8
CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(=O)O,-5.8
COC1=CC(=CC(=C1OC)OC)C(=S)N2CCOCC2,-5.8
C1=CC(=C(C(=C1)OCCCCC(=O)O)C=O)O,-5.8
CCC(C)N(CC(C1=CC=CN1CC2=CC=CC=C2Cl)O)C(C)CC,-5.8
CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C,-5.8
CCCC(C)C1(C(=O)NC(=O)NC1=O)C=C,-5.8
CCOC(=O)CC(C#C)NC(=O)CCC(=O)NC1=CC=C(C=C1)C(=N)N,-5.8
CC1=C(C(=CC=C1)C)C(C2=C(C=CC=C2C)C)OCCOCCN(C)C,-5.8
CC1=CN=C(C=C1)C2=NC=C(C=C2)C,-5.7
CCC(CC)(C(=O)NC(=O)NC(=O)C)Br,-5.7
CC(=O)NC(CC1=CC=CC=C1)C(=O)O,-5.7
CC1=C(SC=[N+]1CC(=O)C2=CC=CC=C2)C,-5.7
CCC(=O)OC1(CCN(CC1C)C)C2=CC=CC=C2,-5.7
CN1CCCC1C2=CN=CC(=C2)C#C,-5.7
CCOC1=C(C(=C(C2=C1C(OC2=O)C3C4=C(C(=C(C=C4CCN3C)OC)OC)OC)N)OCC)OCC,-5.7
COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2,-5.7
CCN(CC)CCOC1=CC(=CC(=C1)OCC)OCC,-5.7
C1=CC(=CC=C1C(=O)NCC(=O)O)N,-5.7
CC(=O)N=C1N(C=CS1)CC(C2=CC=CS2)O,-5.7
C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl,-5.7
C1C(SC(O1)CO)N2C=CC(=NC2=O)N,-5.7
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,-5.7
CC(C1CCC(C(O1)OC2C(C(C(C(C2O)N(C)C(=O)CN)OC)O)N)N)N,-5.7
CCN1C2=CC=CC=C2N=C(C1=O)NC,-5.7
CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,-5.7
COP(=O)(OC)SCN1C2=C(C=C(C=N2)Cl)OC1=O,-5.7
CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OCC,-5.7
CN1C(=O)CN(C1=N)C2=CC=CC=C2,-5.7
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CCSCCC(=O)NC(C(=O)N1)CC2=CNC3=CC=CC=C32)C(=O)N(C)C(CCCN)CO)CC(=O)N)C(C)CC,-5.7
CC1=C2C(=NC(=O)N1)C=CC(=C2OC)OC,-5.7
CCCCC(CC)COC1=CC(=C(C=C1)C2=NC(=NC(=N2)C3=CC=C(C=C3)OC)C4=C(C=C(C=C4)OCC(CC)CCCC)O)O,-5.7
CCC(=O)OC1(CCN(CC1C)C)C2=CC=CC=C2,-5.7
